Linux 5.19.0-45-generic (fedtest5-virt) 	24/06/23 	_x86_64_	(3 CPU)

06:34:39 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:40:15 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:16 AM IST     all     13.65      0.00     19.11      0.00      0.00     67.24
06:40:17 AM IST     all     84.35      0.00     12.59      0.00      0.00      3.06
06:40:18 AM IST     all     95.95      0.00      1.35      0.00      0.00      2.70
06:40:19 AM IST     all     94.95      0.00      1.35      0.00      0.00      3.70
06:40:20 AM IST     all     95.96      0.00      1.35      0.00      0.00      2.69
06:40:21 AM IST     all     33.11      0.00      1.01      0.00      0.00     65.88
06:40:22 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:40:23 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:24 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
06:40:25 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:26 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:40:27 AM IST     all      0.34      0.00      0.00      0.34      0.00     99.33
06:40:28 AM IST     all      0.33      0.00      1.00      0.00      0.00     98.67
06:40:29 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:30 AM IST     all     14.38      0.00     13.70      0.00      0.00     71.92
06:40:31 AM IST     all     83.67      0.00     13.33      0.00      0.00      3.00
06:40:32 AM IST     all     96.31      0.00      1.01      0.00      0.00      2.68
06:40:33 AM IST     all     96.33      0.00      1.33      0.00      0.00      2.33
06:40:34 AM IST     all     90.64      0.00      6.69      0.00      0.00      2.68
06:40:35 AM IST     all     39.06      0.00      1.01      0.00      0.00     59.93
06:40:36 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:40:37 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:38 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:40:39 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:40 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:40:41 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:40:42 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
